SMILES,tb_score,sa_score,sc_score,smiles
C1[C@H]2[C@H]([C@H]3[C@](C(=O)CC3)(C)C1)C[C@H](F)C=1[C@@]2(C=C(F)C(C1N)=O)C,0.5141828860931328,4.71169446886183,3.292811645553833,75
N1([C@H](C(c2nc3ccccc3s2)=O)CCC1)C([C@@H]1N(CCC1)C(CCCc1ccccc1)=O)=O,0.84,3.1341196129439464,4.303045427165847,68
C12(CC3CC(C1)CC(C2)C3)CCNC([C@H](CCC(O)=O)N)=O,0.76,4.055259585474598,3.5611942152878706,46
c1(c(\C=C2\C(OCC2)=O)cccc1)Nc1ccccc1,0.92,2.194347346890787,2.570237037568468,36
c1(NC2=CC(CC2)=O)c(cc(cc1)F)Cl,1.0,2.429022129792928,2.277167642348465,30
C1(n2c3c(ccc(n3)Cl)cc2)(CNC(Nc2c(cccc2C(C)C)C(C)C)=O)CCCC1,0.65,2.920894050088245,3.679509021178836,58
n1(c2c(cc(OCc3nc4c(scc4)cc3)cc2)cc1CC(C(O)=O)(C)C)Cc1ccc(Cl)cc1,0.65,2.7126145243277886,4.722716288176093,63
c1(c(ccc(c1)Br)CC)S(Nc1c(c(C)no1)Br)(=O)=O,0.65,2.5499311800068227,3.5388760188860235,42
c1(c(no[n+]1[O-])CO)C(NCCOC)=O,0.6481860919695754,3.186874957453072,2.6887132716051982,30
c12c([nH]c(c1)CN1CCC(CCc3ccccc3)CC1)cccc2,0.92,1.9957885732207876,3.8877522296611855,41
c12c(cc3ccccc3n2)ccc(c1CO)N(C)C,0.76,2.2555489435245164,3.947016112575145,31
c12c(c(cc(c1CCN2CCCCCC)C)C)NC(C(C)(C)C)=O,0.6,2.53013126552848,4.227523259652333,41
N1([C@@H](C(C(NC2CCCCC2)=O)=O)CCC1)C(c1cc2c(cccc2)cc1)=O,0.65,2.6277345472059537,3.6597130126877433,56
c12c(c(c(C)c(o1)C(Nc1ccc(CP3(OCCCO3)=O)cc1)=O)=O)cccc2,0.6799999999999999,2.8284434201310487,4.75113214801284,54
c1(c2ccc(COC[C@@H](COCCCCCc3ccccc3)N)cc2)nc2ccccc2o1,0.76,2.740336580995658,4.3408925460071135,52
C1(c2cc(c(Cl)cc2)Cl)(C(CSCCCN(C)C)=O)CCCC1,0.6,2.631942417204602,4.040074854331788,42
c\12c(CCC1=C\C(N)=O)c(cc(c2)F)Cl,0.6799999999999999,2.8142952201172378,3.239779697337352,32
c1(c2nc(COc3ccc(CCCc4[nH]nnn4)cc3)c(o2)C)cc2c(cccc2)cc1,0.6,2.5370203658777197,4.984111094542916,55
c1(c(c[nH]n1)\C=C\C(N[C@@H](c1cc(ccn1)Cl)Cc1ccccn1)=O)c1ccccc1,0.76,3.274263579255485,4.451542568994503,62
c1(c2c(ccc1)cccc2)C(N1C[C@@H]([N@@](C[C@H](CS)N)CC1)CCOCCC)=O,0.6455360022191866,3.2934900879263926,4.678577411943907,61
c1(ccc(Cl)cc1)O[C@@H](CNCCCn1ccnc1)C,0.92,2.610211174003103,3.7045437357627233,36
n1(c2c(cccc2)[nH]c1=O)C1CCN(CC(Nc2c(cc(N)cc2)Cl)=O)CC1,0.84,2.227735044662662,3.9260879120584415,54
c12c3c(ccc2[nH]nc1C[C@@H](C3)N(CCC)CCC)OC,0.6462647684463227,3.268446691351528,3.8147733044288232,41
c1([C@@]([C@@H](Oc2ccc([S@@](C)=O)cc2)C(C)C)(Cn2cncn2)O)c(cc(F)cc1)F,0.6135368594134252,3.8494890717038768,4.303314893914592,68
c12c([C@@H]3CCNC3)c[nH]c1ccc(c2)c1cncnc1,0.76,2.9289888663107964,4.382876837407603,40
c1(c(cc(cc1)OCC1CCCCC1)O)C(O)=O,0.92,1.905149362643499,2.7364547899049123,31
c12n(C(c3cc(c(Br)cc3)C)=O)ccc1cc(OC)c(c2)N1CCN(C)CC1,0.76,2.436187291498108,3.5577249405830247,52
c1(c(ccc(c1)CCNS(C)(=O)=O)OC)OC1CCCC1,0.84,2.058419109350032,3.3036941651351657,37
c1(c(n(nc1C)C(N)=S)O)CCC#N,0.6457811541296324,3.2852581324696857,3.0514474692760265,26
c12c(c(n(C(OCC)=O)cc2)=O)cccc1OC(OCC)=O,0.76,2.40419422730025,2.6326570975522863,39
c1(NC(C#CCl)=O)cc(ccc1)Cl,0.92,2.5185974423165174,1.9221464518397,25
c1(N2CCC(CC2)(C)N)nc(ncc1)Cl,0.92,2.7383649869357853,3.0846995341190686,28
C1[C@@]2([C@H]3[C@@H]([C@@]4([C@@H](C[C@@H](O[C@H]5[C@@H](C[C@@H](O)[C@@H](O5)C)O)CC4)CC3)C)CC[C@@]2([C@H](C(OC)=O)C1)C)N,0.4623687801442354,5.063397256173563,3.4174798651394003,121
c12c3[C@@H](CCc2cc(cc1[nH]c3C(O)=O)Cl)CC(Nc1c(cc(CN)cc1)CC(O)=O)=O,0.6442798504414998,3.3324314511718205,4.617195369280641,66
C1(\c2c(CCc3c1nccc3)cc(Cl)cc2)=C1/CCN(S(Cc2ccccc2)(=O)=O)CC1,0.92,2.5772947448773262,3.969507341024252,60
C1(c2ccccc2)=C(\C(=C\CCC)NC1=O)O,0.65,2.5792588895328645,3.0176288965125027,32
C1[C@H]2[C@H](c3ccccc3)[N@@](C)C[C@H]2C[N@]1CCNC(c1ccc(F)cc1)=O,0.6477043068959949,3.2103380208365024,4.327746624394245,63
N12[C@@H]([C@@H]([C@@H](C)O)C2=O)CC(=C1C(=O)O)c1nn(C)cc1,0.6183123744864345,3.790375783384001,4.228541172776616,56
n1([C@@H]2S[C@H](CO)[C@H](C2=C)O)c(nc(N)cc1)=O,0.5720448215652575,4.263664362475261,3.9034431728569223,46
N12C(C(=O)O)=C3[C@@H](CCC[C@@H]3NC(Nc3ccc(cc3)C#N)=O)[C@@H]2[C@H]([C@H](C)O)C1=O,0.6076318143849196,3.9178702960126714,4.6453630422383485,80
c1([C@@H](COCCN(C)C)O)cc(ccc1)C,0.84,2.5039463015124457,3.3240442067230025,31
c1(c(cc([nH]1)c1ccc[nH]1)OCc1ccccc1)\C=C1\N=C(C=C1)CCCCCCCCCCC,0.6487292738128039,3.1564374355703926,3.904140255624021,62
CCOC(C=1C[C@@H]([C@H]([C@@H](C1)OC(CC)CC)NC(C)=O)N)=O,0.6207763373060547,3.7582791730802336,3.395953790031094,53
C(=C\CNCCCNC)\CNCCCNCC,0.76,2.791158261589379,3.424643208439084,22
c1(n(c([nH]c(c1CC)=O)=O)C\C=C\C)C(c1cc(cc(c1)C)C)=O,0.65,2.685508543634988,3.722222285760048,51
c12CC[C@H](c1ccc(c2OC)OC)N,1.0,2.639107916966527,2.9477724540972186,26
c12C([C@@H](C(NCc3cc(ccc3)F)=O)C(C)(C)C)=NCCc1cc(OC)c(c2)OC,0.6,3.1258575485138973,3.332265727212878,59
c1(C(NCCC(O)=O)=O)c(cccn1)O,1.0,1.966187903044068,2.519816742541626,27
C1([C@@H]2CC3C[C@H]1CN3C2)CNC(c1c(cc(NC(C)=O)c(c1)Cl)OC)=O,0.5167385201789098,4.693469079974785,4.252091493174584,58
c12c(c(c(C\C=C(\CCC(O)=O)C)c(c1C)CC)O)C(=O)OC2,0.65,2.9084670682591938,3.4363031461028064,46
c12c3c([nH]c1c(ccc2)Cl)CNCC3,0.92,2.5681950322212193,2.7874642205452007,28
C(C(=O)O)CCO,1.0,1.8299312788317719,1.646942229893035,12
c12c3c(sc1ccc(c2)OC)C(NCCO3)=O,0.6,2.6327723903177933,3.3539315491617807,30
N12[C@H]([C@@H]3C([C@H](CCC3)NCc3ccccc3)=C1C(O)=O)[C@@H]([C@@H](C)O)C2=O,0.6201100548379788,3.7670840131771577,4.399821733974495,72
c12n(ccc1ccnc2)CCCCC(O)=O,0.92,2.1898963014352884,3.431373127467317,25
C12[C@@H]([C@@]3([C@H](C[C@@H](NCCCNCCCCN)CC3)CC2)C)CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCCC(C)C)C)C,1.0,4.415730570993322,4.5926334218008495,94
c1(=C\c2cc(c(Cl)cc2)Cl)\c([nH]\c(=C/c2ccc(SCCN(C)C)cc2)c([nH]1)=O)=O,0.65,2.7942410657052243,3.4418749500205617,68
c1([C@@H](c2ccccc2)OCCCC[N@@]2C[C@@H]([C@@H](CC(OCC)=O)CC2)C)ccc(F)cc1,0.76,3.295350325706225,4.088444441569124,70
C1[C@H]2[C@@H](CC[C@@H]1c1ccc(c3[nH]nnn3)cc1)CN[C@H](C2)C(O)=O,0.6124031716928221,3.8629996231805497,4.071683177529978,62
c1\2cc(ccc1CCC2=C\C(NCCO)=O)F,0.84,2.447827158763632,3.2358982259663267,29
c12c([nH]cc1CCN)ccc(c2)OCCc1ccccc1,0.84,1.9133111142286945,3.3609182848933647,34
c1(c2nn(C)nn2)cc(c(OCCCc2ccc(CC)nn2)c(c1)C)C,0.6,2.7134001755343453,4.2944425525921535,44
c1(cc(c(OC)cc1)OC)CC[N@@](Cc1c(cccc1)F)C[C@@H](COc1cc(ccc1)C)O,0.92,2.639230859361668,4.257770191017897,62
N1([C@H](C(N\C(=C(\OC(C)=O)C(F)(F)F)C(C)C)=O)CCC1)C([C@@H](NC([C@@H](NC(OC(C)(C)C)=O)C)=O)C)=O,0.5976200353964047,4.0248394399657315,4.4128525741127715,94
C1[C@@]2([N@@](CCC[C@@H]3[C@@H](c4c(cccc4)CO3)c3ccc(F)cc3)CCCC2)CCc2c1cc(OC)c(c2)OC,0.5715352459803419,4.268141126415261,4.781857851198202,83
n1(c2ccc(N3CCN(C(NC)=O)CC3)cc2)c(n([C@@H]([C@@H](c2ccc(Cl)cc2)O)CC)nc1)=O,0.643210125221487,3.3622682143425475,4.494265306767584,73
C1(N(c2ccc(C#N)cc2)C(\C=C\c2ccccc2)=O)=C(C(=O)C1=O)N[C@@H](C(C)(C)C)C,0.76,3.2504768762523586,3.5429954378100508,69
N12[C@@H](C(N[C@H](C(COC(c3c(cccc3Cl)Cl)=O)=O)CC(O)=O)=O)CCCN1C(CC[C@@H](C2=O)NC(c1ccc(Cn2c(ncc2)C)cc1)=O)=O,0.5938797525527563,4.062393290560598,4.999985461069028,108
C=1([C@@H]([C@@H](C(C)=CC1NC)C(OC)=O)c1c(c(ccc1)Cl)Cl)C(OC)=O,0.6338160472794167,3.5613918024130515,3.4592532422747237,61
c12N(C[C@@H](C(OC)=O)Cc1cccc2)C(CC(C[C@@H]([C@H](C[C@H](C(NCCCC)=O)C)O)N)(C)C)=O,0.6072114616203915,3.922573582963087,4.147481658124779,80
c12c(OC3CC[NH+](C(C)C)CC3)ccc(c1CCC2)F,0.6276128114744147,3.6618906941768623,2.9810721024986417,38
c12n(c3ccc(Cn4cncn4)cc3)cc(C(O)=O)c(c1cc(F)c(c2F)N1CCN(c2cc(c(Cl)cc2)C(F)(F)F)CC1)=O,0.6799999999999999,3.0033951155199965,4.859233650476941,84
C1[N@@]([C@@H](C[C@@H]2CCCC[C@H]12)C(NC(C)(C)C)=O)C[C@H]([C@H](Cc1ccccc1)NC([C@@H](NC(c1nc2c(cccc2)cc1)=O)C(S(C)(=O)=O)(C)C)=O)O,0.5479261678605892,4.461318917782654,4.926565328786172,128
c1(c(cc(C)cc1)\C=C\C(O)=O)Nc1cc(ccc1)Cl,0.84,2.042348762424405,2.7547601940980853,39
N12[C@@H]([C@@H](NC(\C(c3csc(n3)N)=N/O)=O)C2=O)S[C@@H](CCSc2cnccn2)C=C1C(=O)O,0.5486810076404844,4.455383663663636,4.988440502770152,77
C12(c3c(cc4ccc(cc4c3)\C=C\C(=C\C(O)=O)C)OCOCCOC)CC3CC(C1)CC(C2)C3,0.76,4.079396521192131,3.839019444780895,65
C12[C@H]3[C@@]([C@@H](C(N[C@@H](c4ccc(O)cc4)c4ccccc4)=O)CC3)(CC[C@@H]1[C@@]1([C@@H](NC(=O)C=C1)CC2)C)C,0.92,4.3214369359188485,4.4411369192962935,102
N(c1cc(cc(c1)C)OCCNc1ccnnc1)(S(c1c(cccc1)OC(C)C)(=O)=O)CP(C)(C)=O,0.6494666110888221,3.1012674171556096,4.919217483845811,65
c1(c2c(nccc2)[nH]c1)C(N1c2c(cccc2)CC1)=O,1.0,2.1462495633184258,3.1521025976609063,40
c1(cc(ccc1)OC)CCCNC(CCC)=O,0.84,1.6259540818405576,2.6412665343463484,26
C1(\c2c(cccc2)N(C1)S(c1ccccc1)(=O)=O)=C1\C(NC(S1)=S)=O,0.65,2.7020009653207393,3.1020077213338704,54
c12c(n(CC(C)C)nc1C(NC1C[C@@H]3N(C)[C@H](C1)COC3)=O)cccc2,0.5767291466172131,4.222747181496338,4.883829398058314,56
n1(c2c(c(ncn2)N)nc1)[C@@H]1C=C(CCO)[C@H]([C@H]1O)O,0.6055844919734442,3.940563970197188,3.6768141403327896,50
NC(=O)N1c2ccccc2[C@@H]2O[C@@H]2c2ccccc12,1.0,3.118624946562932,2.392039525090904,40
c1(c(OC(c2ccc(NC(C3CCCC3)=O)cc2)=O)cccc1)C(NCC(O)=O)=O,0.84,1.974379734095656,3.880768343579031,54
N(c1ccccc1)(C(CN(C([C@H](NC(Nc1ccccc1)=O)CCC(O)=O)=O)CCCCC)=O)C(C)C,0.84,2.8858704412298675,4.648458754091073,67
c12c(c[nH]c1cccc2)C[C@H](NC[C@H](c1cc(ccc1)Cl)O)C,0.84,2.78522444734092,3.4122909155418153,49
C1[C@H]2[C@H]([C@H]3[C@]([C@@H]([C@@H](CCC(Nc4ccccc4)=O)C)CC3)(C)C1)[C@H](C[C@@H]1[C@@]2(CCC(N1C)=O)C)C,0.5717322835640378,4.266362571423549,4.528903458268479,103
N1(c2ccncc2)CCN(CC(NC2CCC(C(OCC(C)C)=O)CC2)=O)CC1,0.84,2.3161407324572783,4.2155240575692,49
C([N@@]1[C@@H]2[C@@H](CCC2)C[C@H]1C(F)(F)F)[C@H]([C@H](Cc1ccccc1)NC([C@@H](NC(c1nc2c(cccc2)cc1)=O)CC(N)=O)=O)O,0.5781451733433784,4.210066902080303,4.564046249316645,110
c1(C(N2CCC(C3CCNCC3)CC2)=O)cc(C(NCCCC(O)=O)=O)ccc1,0.76,2.272945737091197,3.869614951076691,50
C1(C2CCNCC2)CCN(C(c2ccc(C(NCCC(O)=O)=O)cc2)=O)CC1,0.76,2.2049113908165094,3.6297022427760224,49
c1([C@H]2[C@@H](O[C@@H](c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C)OCC[N@@]2CCN2CCCC2)ccc(F)cc1,1.0,3.7130731387362346,4.901367551305503,83
N([C@@H](C)CCOC(N(C)C)=O)(C)C,1.0,2.9585078558932185,2.7265210588888817,29
C1(c2cc(c(OC)cc2)OC2CCCC2)(C#Cc2ccncc2)CCC(O)CC1,0.65,2.8081700798922657,3.2939863887334515,48
c12c(ccc(c2)CC)CCC[C@@H]1CCNC(C)=O,0.76,2.6573194018886497,3.9541328681650514,34
N1[C@@H]2CCCC[C@H]2CCC1=N,0.608546509226708,3.9076225543706076,2.8900728794981365,25
c12c(C[N@@]3CCC(\C=C\c4cc(c(F)cc4)F)=CC3)c[nH]c1nccc2,0.76,2.7310207850102195,4.347865213798111,53
N1([C@@H]([S@@](c2cc(ccc2)OC)=O)CC1=O)CC(Cc1ccccc1)=O,0.76,3.3402210774894576,2.9746351269796567,53
N12[C@H]3[C@@H](N(C(C)=O)CC3CC(=C1C(=O)O)CSc1nnc(s1)C)C2=O,0.6049903394727286,3.947093498416697,4.500244507136414,58
n1(c(c(Cl)cc1)C(CC(CO[C@@H]1CCCCO1)=O)=O)S(c1ccc(C)cc1)(=O)=O,0.6455056369198396,3.294453462526054,2.854121270532568,61
C1[C@]2([C@@H](N)C2)CCN1c1c(c2n([C@H]3[C@H](F)C3)cc(C(O)=O)c(c2c(c1F)N)=O)C,0.5142392107144745,4.711313073369378,4.93359420030741,75
c12c(cc(OC)c(c2)C(F)(F)F)CCN1C(Nc1cc(c2cccnc2)c(Cl)cc1)=O,0.76,2.457740308376934,4.083734989912431,57
c1(c2c(n[nH]c2)C)cc2n(cc1)c(cn2)Cl,0.6799999999999999,3.2607488097964934,3.710684456413138,34
c1(c(Oc2c(cc(F)cc2)F)cc([N+]([O-])=O)c(c1)N)c1ccc(S(C)(=O)=O)cc1,0.84,2.3332982223975645,3.2504413266350114,64
C(C(O)=O)(CCOCCC(C(O)=O)(C)C)(C)C,0.6,2.5544061167242766,1.9343667611764863,33
c12c([N+](CC2)(C)C)cccc1OC,0.6494956787473541,3.098520519239596,1.8278458055169529,26
c12c(c(c3C(c4cccc(c4C(c3c2O)=O)OC)=O)O)C[C@](C(C)=O)(O)C[C@@H]1O[C@H]1C[C@@H]([C@H](O[C@@H]2C[C@H]([C@H](O)[C@@H](O2)C)N)[C@@H](O1)C)N,0.4549694217236759,5.111691897650127,4.1011917814324494,134
c1(c(c2ccc(O)cc2)sc2c1ccc(c2)O)C(c1ccc(OCC[N@@]2[C@H](CCC2)CO)cc1)=O,0.84,2.9940535388876657,4.359955181945589,68
c12c(nc(NC)c(n1CC)=O)cccc2,0.76,2.0017232286940256,3.267477323817205,26
c1(C(OCOC(CCCC\C=C/C\C=C/C\C=C/CCCCC)=O)=O)cccnc1,0.65,2.7510294704039744,3.02968837287525,49
c1(c2c(cccc2)[nH]c1)C[C@H](NC([C@H](Cc1ccccc1)NC([C@@H](NC([C@@H](NC([C@H](Cc1cnc[nH]1)N)=O)CS)=O)CCCCN)=O)=O)C(N[C@@H](C(C)C)C(N)=O)=O,0.6,4.501835793065292,4.310429735732532,135
c12c(C[C@H](C(N3CCC(N(c4ccccc4)C(C)=O)CC3)=O)NC(C(C)(C)N)=O)c[nH]c1cccc2,0.6799999999999999,3.0351639122943137,4.4776501483116755,72
c12c3c([nH]c1CC[C@@H](C2)CNC)ccc(c3)O,0.76,2.9847859792905265,3.7586123807594745,37
c1(c(c2ccc(S(C)(=O)=O)cc2)nc(o1)CCCC(NO)=O)c1cc(c(Cl)cc1)Cl,0.65,2.4728430781506088,4.572583007149515,59
C1(c2ccccc2)(CCN(CC[C@@H](c2cc(c(Cl)cc2)Cl)CC(N(Cc2cc(ccc2)OC)C)=O)CC1)O,0.6499430307766785,3.0330646788318236,3.993378989725553,72
c1(c2cc(c(OCCCCCC)cc2)OC)nc2cc(C(c3ccccc3)=O)ccc2[nH]1,1.0,2.145954298227201,3.78413281126198,54
O[C@@H]1C([C@H]2[C@@](C3=C([C@@]4([C@@]([C@H](CC4)[C@@H](CC\C=C(\C)C)C)(CC3)C)C)CC2)(CC1)C)(C)C,0.532005156566947,4.582393685591242,2.3133264242823848,95
C(c1ccc(OC)cc1)(c1ccc(OC)cc1)NC(CN(C(CN(c1cc2c(CCC2)cc1)C(CNCCc1ccccc1)=O)=O)C)=O,0.6799999999999999,2.8052770520285204,4.4659432590450745,81
C(=C(\c1[nH]c(C)c([n+]1)C)CCCOC)(\c1ccc(OC)cc1)c1ccc(OC)cc1,0.65,2.9861279693897758,3.1042302395305126,59
C1(CCN(CC1)C[C@@H](CNC(C(c1ccc(C)cc1)c1ccc(C)cc1)=O)O)(c1ccccc1)C#N,0.84,3.015185348418507,3.816768623570863,67
c12c(C(C)(C)CO2)cnc(c1)C[S@@](c1nc2cc(OC)ccc2[nH]1)=O,0.6401853258583966,3.436099269176175,4.189993523920311,53
C=1(Cc2cc(no2)C)CC[N@@](CC1)C,0.65,2.9259936626152165,3.1510793511284056,29
C1[C@]([C@@]2([C@@H]([C@H]3[C@]([C@@]4(C(=CC(=O)CC4)[C@H](C3)C)C)(F)CC2)C1)C)(OC(C)=O)C(C)=O,0.5106772484316721,4.736503128362142,4.0859592610202045,92
N12[C@@H]([C@H]([C@@H](C)O)C2=O)[C@@H](C)C(=C1C(O)=O)S[C@H]1C[C@@H](C(N2CCN(C3=NCCS3)CC2)=O)NC1,0.5337518625488801,4.569383722726158,4.997966286323388,95
CCOc1cc(CC(N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)=O)ccc1C(O)=O,1.0,2.767464711850975,4.213193580693285,56
c1(cc(ccc1OC)S(N)(=O)=O)[C@@H](CN)O,0.76,2.642396601212745,2.7199431285399034,35
C1([C@H]2[C@@H]([C@](c3c(ccc(c3)OC)OC)(O)[C@@H](C1)O)CN(C2)C(CCC[N+]1(Cc2ccccc2)CCCC1)=O)(c1ccccc1)c1ccccc1,0.5551080296870246,4.404516295551611,3.7367329824570894,107
C(c1cc(CN2CCCCCC2)c(O)cc1)(c1cc(CN2CCCCCC2)c(O)cc1)CNC(c1ccccc1)=O,0.65,2.560098494817961,4.170239890119747,66
c12[C@@](C(N(c3ccc(F)cc3)c1ccc(c2)OC)=O)(NC(c1cc2c(cccc2)cn1)=O)CCC(=O)O,0.6471126936552231,3.2358595759786155,4.6125629286447944,72
c12c(Cc3c1cccc3)cc(C(NCCCCN1CCN(c3c(c(ccc3)Cl)Cl)CC1)=O)cc2,0.84,2.2919041693460933,4.567116152514711,59
C12(C(N([C@@H](Cc3ccccc3)CN1)C[C@@H](C[N@@](S(c1ccc(OC)cc1)(=O)=O)CC1CCCC1)O)=O)CCCCC2,0.6,4.057041282180972,4.257992835911163,86
C1(\C2CCN(C1)CC2)=C/c1ccncn1,0.92,3.6377779330311424,3.3923587402724213,28
c1(c2ccccc2)ccc(CC(NC(N(C[C@@H](CCc2ccc(Cl)cc2)C(O)=O)CC(C)C)=O)C(O)=O)cc1,0.6799999999999999,3.1423761484541832,4.703749097860746,74
c1(CC(NC(N(CP(=O)(O)O)CC(C)C)=O)C(=O)O)ccc(CCCC)cc1,0.76,2.9353573848127907,4.396372766527811,51
O1[C@@]2([C@H]1[C@]1(C[C@@]3([C@]2([C@H]([C@H](OC(C)=O)[C@@]2([C@H]3CC[C@@]3([C@@H]2[C@@H]([C@@H](OC(C)=O)[C@@]2([C@H]3C=CC(=O)OC2)[C@H](OC(C)=O)C)OC(C)=O)C)C)OC(C)=O)C)O)CO1)C(OC)=O,0.20934387015939912,6.7633389634756975,4.388308310405133,182
C12(CC3(C[C@@H](C1)C[C@@H](C2)C3)C(NC)=O)C(N1[C@H](C(N[C@@H](Cc2c3c(cccc3)[nH]c2)C(N(Cc2c(cccc2)Cl)C)=O)=O)C[C@H](C1)O)=O,0.6799999999999999,5.558847009527281,4.651882316009552,121
C1[C@]([C@@H]2[C@@H]([C@H]1Sc1ccccc1)[C@@H]2C(O)=O)(C(O)=O)N,0.6096619858876717,3.89490563857998,3.232038291255789,60
c1(C(C[C@@H](C(O)=O)OC)=O)cc(c(cc1)F)F,0.76,2.659698883529145,2.566200224435664,38
C1[C@@H]2[C@@H]([C@@]3(C(=CC(=O)C=C3)N1C)C)CC[C@]1([C@H]2CC(=O)C1)C,0.5284179941448748,4.6089474087898346,3.661563493753418,67
C12(CC3CC(C1)CC(C2)C3)CNC[C@@H]1Oc2c3c(ccc2OC1)NC(C3)=O,0.5332958712517135,4.57281000029956,4.5023595385354565,55
C1(\[C@H]2[C@@](C([C@@H](CC#CC(CC)(CC)O)C)=CC2)(CCC1)C)=C\C=C1/C([C@H](C[C@@H](C1)O)O)=C,0.4738525795390842,4.987729732437625,4.064202282135337,88
c1(c(c(c(O)c(c1)C)C)C)NC(CSCCCCCCCCCCCC)=O,0.76,2.31502073106879,3.149062100099663,42
C([C@@H](COCc1ccccc1)NS(C)(=O)=O)(N[C@@H](Cc1ccccc1)C=O)=O,0.84,2.976139603291058,3.638717829485005,58
n1(c2c(cc(OC)cc2)OCc2c(cccc2)CO)c(\C=C(/Cc2c(cc3OCOc3c2)OC)C(O)=O)cnc1CCCC,0.6495475032956485,3.093331951957764,4.454599152040261,74
c1([C@@]2(COc3c4c(ccc3)ccc(o4)=O)CC(=C)C(O2)=O)ccccc1,0.6485479206891244,3.1672297911522502,3.286167943309326,53
C([C@H]1[N@@](S(c2c(c(COc3c4c(ccc3)ccc(n4)C)c(Cl)cc2)Cl)(=O)=O)CCC1)(N1CCNCC1)=O,0.6799999999999999,3.1596688067478467,4.483501520868041,80
c1(S(c2ccccc2)(=O)=O)c(nc(o1)C)C#N,0.76,2.5589349942791806,2.573238218329456,34
c1(C2=N[C@@H]([C@@H]3[N@@]([C@@H](CC(C4=N[C@@](C(OCOC)=O)(C)CS4)(C)C)CS3)C)CS2)c(cccc1O)CCCCC,0.4572728650921271,5.096707585819949,4.576518449726271,93
c1(c(c(cs1)C)C)Cc1c[nH]cn1,0.6429921746424948,3.368079666848743,3.194436630545852,26
c1([C@@H]2[C@H]([C@@H]3[N@@](C)[C@H](C2)CC3)COCC2CC2)cc(c(Cl)cc1)Cl,0.5650919016403793,4.3228124038556635,4.244164053268456,67
c1(c(C(C2CCCCC2)=O)cccc1)N[C@@H](Cc1ccc(OCCNCc2nc3ccccc3o2)cc1)C(O)=O,0.6799999999999999,3.016565251970761,4.9135084181246835,69
c12c(Nc3cc(c(F)cc3)Cl)ncnc1cnc(n2)NN1CCOCC1,0.65,2.70842058258107,4.564897365630888,43
c12c(Nc3cc(c(N)c(c3)Cl)Cl)ncnc1cnc(n2)NC1CCC(C(N2CCOCC2)=O)CC1,0.65,2.827934931029997,4.7463492346767495,62
N12[C@@H]([C@@H]([C@@H](C)O)C2=O)SC(=C1C(O)=O)S[C@@H]1c2c(cccc2)CC1,0.6091893602130714,3.900341902990292,4.311452472561493,67
C([C@@]1(C[C@@H](CCC1)C)CN)C(NCC(O)=O)=O,0.6,3.238868921151393,3.803086663155055,40
c1([C@@]2(CN(C(c3ccccc3)=O)CCO2)CCN2CCC(c3ccccc3)(NC(N(C)C)=O)CC2)cc(c(F)cc1)F,0.6406881004180492,3.4246642678544603,4.980857517133551,78
C([N@@]1[C@@H](COC(c2ccccc2)=O)SCC1)Cn1c(nc(N)cc1)=O,0.76,3.1999639224806167,3.468378662236401,52
c12c(Nc3c(cccc3)C(O)=O)ccnc1cc(Cl)c(c2)F,0.84,2.061603257931173,3.040936716411548,40
n1(c2c(c(ncn2)N)c(c1)c1ccccc1)[C@@H]1CN(C(OC(C)(C)C)=O)C(C1)C(OCC)=O,0.6441072581054713,3.3373626154781872,3.676186576193624,68
N1([C@@H]2C(N(C(=O)CC2)COC(CNC)=O)=O)C(c2ccccc2C1=O)=O,0.92,2.9937960219214816,3.2814404244835997,54
c1(C[C@H](NC(Nc2sc(=S)[nH]n2)=O)C(NC)=O)c(c(c(F)c(c1F)F)F)F,0.84,3.435848263526611,3.772129290247448,59
C=1([C@H]2[C@@]([C@@H]([C@@H](CCCC(C)(C)O)C)CC2)(CCC1)C)c1cc(cc(c1)CCO)CCO,0.5905269770490688,4.0952065360819665,4.062460394580016,74
N1([C@H](C(NCc2cc(c(N)cc2)F)=O)CCC1)C([C@@H](CC1CCCCC1)NCC(O)=O)=O,0.6,3.203811172007777,4.7010708132013965,66
C1(c2c(cccc2)c2c1cccc2)(CCCC[N@@]1C[C@@H](NC(c2ccccc2)=O)CC1)C(NCC(F)(F)F)=O,0.84,3.0598731930785688,4.433286020035139,76
N1(c2c(C(=O)Nc3c1cccc3)cccc2)C(Cc1cc(c(OCCCN2CCCCC2)cc1)NC(C)=O)=O,0.6799999999999999,2.565250031961796,4.9987573364871905,66
c12c(ccc(c2)c2sc(CO)cc2)[nH]cc1CCN(C)C,0.76,2.4076705435090933,4.248853110589471,38
c12n(c(=O)sc1ncc(c2)Br)CC(N1CCC(CCN(C)C)CC1)=O,0.6799999999999999,2.745639807605213,4.417408086695963,46
c12c(n(C)c(n2)C)cccc1OCc1c(cc(F)cc1C)C,0.76,2.304753874210716,3.8571708983481225,38
N1(c2ccc(S(Nc3ccc(CCNC[C@@H](c4cncs4)O)cc3)(=O)=O)cc2)C(N(CCCCCCCC)CC1)=O,0.6457516245241864,3.2863126348377096,4.9740741232914925,73
